id,tituloPincipal,tituloOriginal,anoLancamento,tempoMinutos,genero,notaMedia,numeroVotos,generoArtista,personagem,nomeArtista,anoNascimento,anoFalecimento,profissao,titulosMaisConhecidos
tt5174974,Happiness Is a Four-letter Word,Happiness Is a Four-Letter Word,2016,88,"Drama,Romance",6.8,156,actress,Nandi,Mmabatho Montsho,\N,\N,"actress,director,writer","tt8686452,tt5174974,tt7192810,tt6612866"
tt5174974,Happiness Is a Four-letter Word,Happiness Is a Four-Letter Word,2016,88,"Drama,Romance",6.8,156,actress,Zaza,Khanyi Mbau,\N,\N,"producer,actress,writer","tt21399744,tt8892444,tt6001632,tt5174974"
tt5174974,Happiness Is a Four-letter Word,Happiness Is a Four-Letter Word,2016,88,"Drama,Romance",6.8,156,actor,Thomas,Tongayi Chirisa,\N,\N,"actor,producer","tt3501584,tt1844624,tt3484406,tt3382518"
tt5181502,The Hidden Talent,The Hidden Talent,2016,108,"Drama,Romance",3.6,9,actor,Brandon,Chris Perkins,\N,\N,actor,"tt5347766,tt5181502"
tt5181502,The Hidden Talent,The Hidden Talent,2016,108,"Drama,Romance",3.6,9,actress,Evil Foster mom,Mary Chuy,\N,\N,actress,"tt5181502,tt9037646,tt12880568,tt8070292"
tt5181502,The Hidden Talent,The Hidden Talent,2016,108,"Drama,Romance",3.6,9,actress,Young Bianca Bonner,Chalet Lizette Brannan,\N,\N,"actress,producer","tt12446086,tt14219522,tt13085876,tt11161018"
tt5211596,Tamara,Tamara,2016,110,"Drama,Romance",7.0,147,actress,Elena,Mimi Lazo,1958,\N,"actress,producer","tt2325833,tt0091644,tt2856378,tt5211596"
tt5211596,Tamara,Tamara,2016,110,"Drama,Romance",7.0,147,actress,Ana,Prakriti Maduro,\N,\N,"actress,miscellaneous,director","tt1069246,tt5211596,tt1674069,tt6034002"
tt5211596,Tamara,Tamara,2016,110,"Drama,Romance",7.0,147,actor,TeoTamara,Luis Fernandez,1973,\N,"actor,writer,director","tt6662734,tt6128300,tt5211596,tt10832922"
tt5211596,Tamara,Tamara,2016,110,"Drama,Romance",7.0,147,actress,María Isabel,Karina Velasquez,1979,\N,"actress,producer","tt4567836,tt1977842,tt7318794,tt5627990"
tt5211710,Actually Quite a Lot,Eintlik Nogal Baie,2016,98,"Drama,Romance",6.5,46,actor,Dewald van der Walt,Zak Hendrikz,\N,\N,"actor,writer,editorial_department","tt9817236,tt4180514,tt7320440,tt5211710"
tt5211710,Actually Quite a Lot,Eintlik Nogal Baie,2016,98,"Drama,Romance",6.5,46,actress,Ally Schwartz,Marisa Drummond,\N,\N,"director,actress,assistant_director","tt10133708,tt1527913,tt9487616,tt9660182"
tt5211710,Actually Quite a Lot,Eintlik Nogal Baie,2016,98,"Drama,Romance",6.5,46,actor,Burger Mashego,Ashmund Martin,\N,\N,actor,"tt5211710,tt7921198,tt6136034"
tt5211710,Actually Quite a Lot,Eintlik Nogal Baie,2016,98,"Drama,Romance",6.5,46,actor,Jay van Niekerk,André Lótter,\N,\N,"actor,soundtrack","tt1527913,tt5211710,tt3587340,tt3303630"
tt5224814,Cartas de Amor são Ridículas,Cartas de Amor são Ridículas,2016,100,"Drama,Romance",6.1,9,actress,Rosa,Sandra Barsotti,1951,\N,"actress,writer","tt0186998,tt0261246,tt0400635,tt0272051"
tt5224814,Cartas de Amor são Ridículas,Cartas de Amor são Ridículas,2016,100,"Drama,Romance",6.1,9,actor,Lazaro,Roberto Bonfim,1945,\N,actor,"tt0137418,tt0385387,tt0209729,tt0138225"
tt5224814,Cartas de Amor são Ridículas,Cartas de Amor são Ridículas,2016,100,"Drama,Romance",6.1,9,actor,Eugenio,Tiago Benetti,\N,\N,"actor,casting_department","tt2219252,tt2136805,tt5224814"
tt5224814,Cartas de Amor são Ridículas,Cartas de Amor são Ridículas,2016,100,"Drama,Romance",6.1,9,actor,Cassiano,Alejandro Claveaux,\N,\N,"actor,music_department","tt8591986,tt7216712,tt5224814,tt13561292"
tt5233410,The Enchanted Cottage,The Enchanted Cottage,2016,87,"Drama,Romance",3.7,249,actor,Marine,Rene Abelar,\N,\N,"actor,camera_department,director","tt7651078,tt6303006,tt7390102,tt5233410"
tt5233410,The Enchanted Cottage,The Enchanted Cottage,2016,87,"Drama,Romance",3.7,249,actor,Major Hillgrove,John McCool Bowers,1956,2017,actor,"tt0452046,tt0439100,tt3104656,tt3515596"
tt5233410,The Enchanted Cottage,The Enchanted Cottage,2016,87,"Drama,Romance",3.7,249,actress,Mrs. Minnett,Tarika Brandt,\N,\N,actress,"tt0782859,tt5233410"
tt5233410,The Enchanted Cottage,The Enchanted Cottage,2016,87,"Drama,Romance",3.7,249,actor,Mrs. Minette,Tarika 'Presence' Brandt,\N,\N,actor,tt5233410
tt5240732,Hepta: The Last Lecture,Hepta: The Last Lecture,2016,112,"Drama,Romance",7.6,2961,actor,Karim,Ahmed Malek,1995,\N,actor,"tt5888866,tt10964530,tt10935956,tt10503934"
tt5240732,Hepta: The Last Lecture,Hepta: The Last Lecture,2016,112,"Drama,Romance",7.6,2961,actor,Youssef,Amr Youssef,1980,\N,actor,"tt4840206,tt1634509,tt3957098,tt5857914"
tt5240732,Hepta: The Last Lecture,Hepta: The Last Lecture,2016,112,"Drama,Romance",7.6,2961,actor,Dr. Shokry,Maged El-Kidwani,1967,\N,actor,"tt1764141,tt3395908,tt6953076,tt5240732"
tt5240732,Hepta: The Last Lecture,Hepta: The Last Lecture,2016,112,"Drama,Romance",7.6,2961,actor,Ramy,Ahmed Dawood,\N,\N,"actor,miscellaneous","tt10151260,tt5240732,tt20877986,tt4840206"
tt5253158,Chalet,Chalet,2016,65,"Drama,Romance",6.3,7,actor,Young seok,Howon Kim,\N,\N,"actor,director,writer","tt11355412,tt1587729,tt5253158,tt1516552"
tt5271772,The Red Thread,El Hilo Rojo,2016,100,"Drama,Romance",5.4,2499,actor,Manuel,Benjamín Vicuña,1978,\N,"actor,producer","tt0442236,tt0375408,tt1020955,tt5271772"
tt5271772,The Red Thread,El Hilo Rojo,2016,100,"Drama,Romance",5.4,2499,actress,Abril,China Suárez,1992,\N,"actress,soundtrack,composer","tt1151030,tt9652902,tt5271772,tt4413338"
tt5271772,The Red Thread,El Hilo Rojo,2016,100,"Drama,Romance",5.4,2499,actor,Bruno,Hugo Silva,1977,\N,"actor,soundtrack","tt3185924,tt0475464,tt4136774,tt1937149"
tt5271772,The Red Thread,El Hilo Rojo,2016,100,"Drama,Romance",5.4,2499,actress,Laura,Guillermina Valdés,\N,\N,actress,"tt4717278,tt0352047,tt1570374,tt5271772"
tt5275314,My Best Friend's Wedding,Wo zui hao peng you de hun li,2016,91,"Drama,Romance",5.1,339,actress,Ma Li,Qing Ye,1988,\N,actress,"tt4019426,tt1170380,tt2016940,tt5290882"
tt5275314,My Best Friend's Wedding,Wo zui hao peng you de hun li,2016,91,"Drama,Romance",5.1,339,actress,Meng Yixuan,Victoria Song,1987,\N,"actress,soundtrack","tt2322248,tt10833696,tt5022298,tt5275314"
tt5275314,My Best Friend's Wedding,Wo zui hao peng you de hun li,2016,91,"Drama,Romance",5.1,339,actor,Nick,Rhydian Vaughan,1988,\N,actor,"tt2319760,tt6424846,tt15808044,tt12960052"
tt5275314,My Best Friend's Wedding,Wo zui hao peng you de hun li,2016,91,"Drama,Romance",5.1,339,actress,Gu Jia,Shu Qi,1976,\N,"actress,soundtrack,writer","tt2017561,tt3508840,tt4276752,tt0293662"
tt5275314,My Best Friend's Wedding,Wo zui hao peng you de hun li,2016,91,"Drama,Romance",5.1,339,actor,Lin Ran,Shaofeng Feng,1978,\N,"actor,producer,miscellaneous","tt2992146,tt5594768,tt2909116,tt2102472"
tt5281432,Love and She,Love and She,2016,95,"Drama,Romance",6.2,13,actress,Renee,Kelly Murtagh,1986,\N,"actress,producer,writer","tt9154818,tt6110648,tt13372992,tt8851668"
tt5281432,Love and She,Love and She,2016,95,"Drama,Romance",6.2,13,actress,\N,Kristin Daniel,\N,\N,"actress,miscellaneous,assistant_director","tt3560084,tt7262846,tt6863222,tt5016504"
tt5281432,Love and She,Love and She,2016,95,"Drama,Romance",6.2,13,actor,\N,Nick Dooley,\N,\N,"actor,location_management,miscellaneous","tt5281432,tt5209086"
tt5281432,Love and She,Love and She,2016,95,"Drama,Romance",6.2,13,actor,Matt,Bobby Gilchrist,1979,\N,"actor,producer,writer","tt9154818,tt7412482,tt3560084,tt4419214"
tt5307382,Monchora,Monchora,2016,135,"Drama,Romance",6.8,331,actor,Dibakar Roy,Abir Chatterjee,1980,\N,"actor,music_department,miscellaneous","tt8665794,tt2075108,tt1723596,tt1821480"
tt5307382,Monchora,Monchora,2016,135,"Drama,Romance",6.8,331,actor,\N,Paran Banerjee,1940,\N,"actor,music_department","tt6376380,tt2133312,tt5716302,tt8984572"
tt5307382,Monchora,Monchora,2016,135,"Drama,Romance",6.8,331,actress,Nanda,Raima Sen,1979,\N,actress,"tt0458033,tt2075108,tt0808306,tt8146434"
tt5307382,Monchora,Monchora,2016,135,"Drama,Romance",6.8,331,actor,Manmatho,Saswata Chatterjee,1970,\N,"actor,music_department","tt6158988,tt1821480,tt4328756,tt8110330"
tt5312232,Sairat,Sairat,2016,174,"Drama,Romance",8.3,13504,actor,Salim Shaikh (Sallya),Arbaz Shaikh,\N,\N,actor,"tt8983228,tt5312232,tt14123982,tt23049562"
tt5312232,Sairat,Sairat,2016,174,"Drama,Romance",8.3,13504,actor,Pradeep Bansode (Langdya),Tanaji Galgunde,\N,\N,actor,"tt5312232,tt14822422,tt20244998,tt8983228"
tt5312232,Sairat,Sairat,2016,174,"Drama,Romance",8.3,13504,actor,Prashant Kale (Parshya),Akash Thosar,\N,\N,actor,"tt8983228,tt8439854,tt13923092,tt5312232"
tt5312232,Sairat,Sairat,2016,174,"Drama,Romance",8.3,13504,actress,Archana Patil (Archie),Rinku Rajguru,2001,\N,actress,"tt8983228,tt12207704,tt11817054,tt5312232"
tt5321816,Kasvukipuja,Kasvukipuja,2016,97,"Drama,Romance",7.2,8,actor,Ville,Heikki Kuusela,\N,\N,actor,tt5321816
tt5321816,Kasvukipuja,Kasvukipuja,2016,97,"Drama,Romance",7.2,8,actor,Miika,Mikko Kauppila,1995,\N,actor,"tt5321816,tt8593810,tt6577814,tt10588740"
tt5321816,Kasvukipuja,Kasvukipuja,2016,97,"Drama,Romance",7.2,8,actress,Jenna,Tiia Ketola,\N,\N,actress,tt5321816
tt5321816,Kasvukipuja,Kasvukipuja,2016,97,"Drama,Romance",7.2,8,actress,Saara,Anniina Piiparinen,\N,\N,actress,"tt7471966,tt5321816"
tt5324962,Nunca Jures Por La Luna,Nunca Jures Por La Luna,2016,84,"Drama,Romance",5.2,53,actress,Rosaura,Natividad Alcaide,\N,\N,actress,"tt6088458,tt5324962"
tt5324962,Nunca Jures Por La Luna,Nunca Jures Por La Luna,2016,84,"Drama,Romance",5.2,53,actress,Andrea,Mar Ramos,\N,\N,actress,tt5324962
tt5324962,Nunca Jures Por La Luna,Nunca Jures Por La Luna,2016,84,"Drama,Romance",5.2,53,actor,Marco,Sergio Andicoberry,\N,\N,actor,tt5324962
tt5324962,Nunca Jures Por La Luna,Nunca Jures Por La Luna,2016,84,"Drama,Romance",5.2,53,actor,Arcadio,Demetrio Benitez,\N,\N,actor,"tt12368716,tt5324962"
tt5330644,Choki,Choki,2016,96,"Drama,Romance",6.3,68,actor,Saki,Riko Masuda,\N,\N,actor,"tt2526128,tt6138950,tt5842572,tt5330644"
tt5330644,Choki,Choki,2016,96,"Drama,Romance",6.3,68,actor,\N,Masao Komatsu,1942,2020,"actor,writer","tt0456975,tt0081889,tt0294966,tt1840938"
tt5330644,Choki,Choki,2016,96,"Drama,Romance",6.3,68,actress,Kyoko Hatano,Sô Hirosawa,1979,\N,actress,"tt1128075,tt1664763,tt5330644,tt7920138"
tt5330644,Choki,Choki,2016,96,"Drama,Romance",6.3,68,actor,Naoto Hatano,Hisashi Yoshizawa,1978,\N,actor,"tt6314472,tt0448187,tt6403382,tt0266870"
tt5330644,Choki,Choki,2016,96,"Drama,Romance",6.3,68,actress,Akane-chan,Takemi Fujii,1994,\N,actress,"tt4578910,tt3557604,tt17056678,tt2704008"
tt5330644,Choki,Choki,2016,96,"Drama,Romance",6.3,68,actress,\N,Chinu Izumi,\N,\N,actress,"tt1592234,tt0184168,tt3290882,tt5330644"
tt5330644,Choki,Choki,2016,96,"Drama,Romance",6.3,68,actress,\N,Aya Enjôji,1960,\N,actress,"tt0097410,tt1386721,tt2544316,tt0209631"
tt5330644,Choki,Choki,2016,96,"Drama,Romance",6.3,68,actress,\N,Mami Hashimoto,1984,\N,"actress,miscellaneous","tt2108249,tt0235712,tt8075192,tt1529721"
tt5358948,One Night Stand,One Night Stand,2016,97,"Drama,Romance",3.1,1332,actor,Siddharth Ahuja,Aamir Ahmed,\N,\N,actor,tt5358948
tt5358948,One Night Stand,One Night Stand,2016,97,"Drama,Romance",3.1,1332,actress,Celina(Ambar)Adhiraj's wife,Sunny Leone,1981,\N,"actress,director,producer","tt3405236,tt2226666,tt2382957,tt2400395"
tt5358948,One Night Stand,One Night Stand,2016,97,"Drama,Romance",3.1,1332,actor,Scurvily RaisinghSimran's husband,Tanuj Virwani,1986,\N,"actor,director,writer","tt13517780,tt15134202,tt9838810,tt6112414"
tt5358948,One Night Stand,One Night Stand,2016,97,"Drama,Romance",3.1,1332,actor,Azad Awasthi,Narendra Jetley,\N,\N,actor,"tt2034011,tt2424988,tt3543904,tt4387040"
tt5359624,Crd,Crd,2016,108,"Drama,Romance",6.1,134,actress,Persis,Mrinmayee Godbole,\N,\N,actress,"tt7218518,tt14209306,tt5359624,tt17507180"
tt5359624,Crd,Crd,2016,108,"Drama,Romance",6.1,134,actor,Mayank,Vinay Sharma,\N,\N,actor,"tt11860510,tt11651736,tt6692354,tt3679070"
tt5359624,Crd,Crd,2016,108,"Drama,Romance",6.1,134,actor,Netra,Abhay Mahajan,\N,\N,"actor,writer,music_department","tt8207098,tt5182656,tt4742876,tt5341618"
tt5359624,Crd,Crd,2016,108,"Drama,Romance",6.1,134,actor,Chetan,Saurabh Saraswat,\N,\N,actor,"tt17566770,tt11985920,tt9348546,tt23752842"
tt5452814,Andy's Rainbow,Andy's Rainbow,2016,115,"Drama,Romance",5.6,248,actor,Jeremy Davis,Tim Perez-Ross,\N,\N,"actor,director,casting_department","tt10078886,tt1713476,tt9783730,tt1405406"
tt5452814,Andy's Rainbow,Andy's Rainbow,2016,115,"Drama,Romance",5.6,248,actress,Rayne Davis,Shelby Taylor Mullins,\N,\N,actress,"tt4079324,tt5452814,tt8289504,tt5993604"
tt5452814,Andy's Rainbow,Andy's Rainbow,2016,115,"Drama,Romance",5.6,248,actor,Andy Chauser,Jacob Dufour,1997,\N,"actor,writer,composer","tt5993604,tt9716342,tt5452814,tt18160960"
tt5452814,Andy's Rainbow,Andy's Rainbow,2016,115,"Drama,Romance",5.6,248,actress,Dr. Carol Kennedy,Victoria Jackson,1959,\N,"actress,soundtrack,writer","tt11808308,tt0098546,tt0094846,tt1394227"
tt5468386,After Love,Sa-rang-hu-ae,2016,107,"Drama,Romance",8.1,28,actor,Young Kim Seong-jun,Tae-ui Hong,\N,\N,actor,"tt5904666,tt5468386,tt6496280,tt13743822"
tt5468386,After Love,Sa-rang-hu-ae,2016,107,"Drama,Romance",8.1,28,actor,Kim Seong-jun,Shi-hoo Park,\N,\N,actor,"tt5243942,tt2495476,tt2468774,tt1622764"
tt5468386,After Love,Sa-rang-hu-ae,2016,107,"Drama,Romance",8.1,28,actor,\N,Joo-wan Han,\N,\N,actor,"tt7521734,tt6589464,tt2972362,tt5468386"
tt5468386,After Love,Sa-rang-hu-ae,2016,107,"Drama,Romance",8.1,28,actress,Eun-hong,Yun Eun-hye,1984,\N,"actress,soundtrack","tt3215124,tt1772685,tt0843195,tt2521774"
tt5486170,"Love, Lies",Haeuhhwa,2016,120,"Drama,Romance",6.9,768,actress,Ok-hyang (young),Ji-Won Choi,\N,\N,actress,"tt10800096,tt5671914,tt5690232,tt5486170"
tt5486170,"Love, Lies",Haeuhhwa,2016,120,"Drama,Romance",6.9,768,actress,Lee Nan-young,Ji-Yeon Cha,\N,\N,actress,"tt13759970,tt4844288,tt5486170,tt6449358"
tt5486170,"Love, Lies",Haeuhhwa,2016,120,"Drama,Romance",6.9,768,actress,Seo Yeon-hee,Woo-hee Chun,1987,\N,"actress,music_department,soundtrack","tt5215952,tt3265462,tt1937339,tt1216496"
tt5486170,"Love, Lies",Haeuhhwa,2016,120,"Drama,Romance",6.9,768,actor,Kim Yoon-woo,Yoo Yeon-Seok,1984,\N,actor,"tt0364569,tt7094780,tt2961768,tt10516176"
tt5486170,"Love, Lies",Haeuhhwa,2016,120,"Drama,Romance",6.9,768,actress,Jung So-yul,Han Hyo-joo,1987,\N,"actress,composer","tt5797194,tt4273886,tt1666209,tt2969656"
tt5498526,Krishna Rukku,Krishna Rukku,2016,135,"Drama,Romance",6.3,33,actress,\N,Amulya,\N,\N,"actress,assistant_director","tt13155624,tt3171754,tt3571378,tt2951534"
tt5498526,Krishna Rukku,Krishna Rukku,2016,135,"Drama,Romance",6.3,33,actress,\N,Girija Lokesh,\N,\N,actress,"tt3571378,tt8067498,tt8907970,tt3046032"
tt5498526,Krishna Rukku,Krishna Rukku,2016,135,"Drama,Romance",6.3,33,actor,\N,Shobharaj,\N,\N,actor,"tt5082014,tt4833824,tt12837388,tt11859872"
tt5498526,Krishna Rukku,Krishna Rukku,2016,135,"Drama,Romance",6.3,33,actor,\N,Ajay Rao,\N,\N,"actor,animation_department","tt7919994,tt3813880,tt5332192,tt5332216"
tt5500468,O Perfume da Memória,O Perfume da Memória,2016,73,"Drama,Romance",6.8,204,actor,\N,Oswaldo Montenegro,1956,\N,"writer,composer,director","tt2979950,tt1321713,tt1836033,tt3152736"
tt5500468,O Perfume da Memória,O Perfume da Memória,2016,73,"Drama,Romance",6.8,204,actress,Ana,Kamila Pistori,\N,\N,"actress,producer","tt3152736,tt5500468,tt2979950"
tt5500468,O Perfume da Memória,O Perfume da Memória,2016,73,"Drama,Romance",6.8,204,actress,Musicista,Janaína Salles,\N,\N,actress,tt5500468
tt5500468,O Perfume da Memória,O Perfume da Memória,2016,73,"Drama,Romance",6.8,204,actress,Laura,Amandha Monteiro,\N,\N,actress,"tt4050298,tt5500468"
tt5509142,IceCream,IceCream,2016,122,"Drama,Romance",6.8,184,actress,Priyota,Nazifa Tushi,\N,\N,actress,"tt15234108,tt5509142,tt10928202,tt19115292"
tt5509142,IceCream,IceCream,2016,122,"Drama,Romance",6.8,184,actor,Nadim,Sariful Razz,\N,\N,actor,"tt15234108,tt10928202,tt5509142,tt21281462"
tt5509142,IceCream,IceCream,2016,122,"Drama,Romance",6.8,184,actress,Maa,Diti,1965,2016,actress,"tt6713854,tt5689572,tt5445588,tt6739506"
tt5509142,IceCream,IceCream,2016,122,"Drama,Romance",6.8,184,actor,Ronok,Kumar Uday,\N,\N,"actor,visual_effects","tt5935704,tt5509142"
tt5511546,This Time,This Time,2016,109,"Drama,Romance",5.5,220,actress,Ava Buhay,Nadine Lustre,1993,\N,"actress,soundtrack,director","tt9653184,tt3909884,tt3640822,tt8060640"
tt5511546,This Time,This Time,2016,109,"Drama,Romance",5.5,220,actress,Mimi,Donnalyn Bartolome,1994,\N,"actress,soundtrack,composer","tt7284022,tt3909884"
tt5511546,This Time,This Time,2016,109,"Drama,Romance",5.5,220,actor,Coby Martinez,James Reid,1993,\N,"actor,soundtrack,producer","tt4680278,tt3909884,tt8060640,tt5511546"
tt5511546,This Time,This Time,2016,109,"Drama,Romance",5.5,220,actor,Aldrin Domingo,Bret Jackson,\N,\N,"actor,soundtrack","tt5242754,tt0399989,tt3909884,tt6155146"
tt5542470,Natpadhigaram 79,Natpadhigaram 79,2016,\N,"Drama,Romance",7.6,12,actor,Jeeva,Raj Bharath,\N,\N,actor,"tt7143554,tt3543360,tt5542470,tt9104664"
tt5542470,Natpadhigaram 79,Natpadhigaram 79,2016,\N,"Drama,Romance",7.6,12,actress,Pooja,Tejaswi Madivada,1991,\N,actress,"tt5542470,tt4727512,tt2926068,tt5572890"
tt5542470,Natpadhigaram 79,Natpadhigaram 79,2016,\N,"Drama,Romance",7.6,12,actor,\N,V. Karthik,\N,\N,actor,"tt5542470,tt3039362"
tt5542470,Natpadhigaram 79,Natpadhigaram 79,2016,\N,"Drama,Romance",7.6,12,actor,\N,M.S. Bhaskar,\N,\N,actor,"tt6747242,tt0479651,tt15097216,tt1708483"
tt5542470,Natpadhigaram 79,Natpadhigaram 79,2016,\N,"Drama,Romance",7.6,12,actor,Aravind,Amzath Khan,\N,\N,actor,"tt9900782,tt22444570,tt5757806,tt10701074"
tt5571230,One-Two-Three Now!,En-to-tre-nu!,2016,114,"Drama,Romance",6.1,334,actor,Jeppe,Nikolaj Groth,1994,\N,actor,"tt1295041,tt3011932,tt1973692,tt3140100"
tt5571230,One-Two-Three Now!,En-to-tre-nu!,2016,114,"Drama,Romance",6.1,334,actress,Cecilie,Clara Rosager,1996,\N,"actress,director,writer","tt6916362,tt9148706,tt7523180,tt5108870"
tt5571230,One-Two-Three Now!,En-to-tre-nu!,2016,114,"Drama,Romance",6.1,334,actor,Jack,Lukas Løkken,\N,\N,actor,"tt13231962,tt5571230,tt6656238,tt15768298"
tt5571230,One-Two-Three Now!,En-to-tre-nu!,2016,114,"Drama,Romance",6.1,334,actress,Marianne,Laura Bach,\N,\N,"actress,music_department,miscellaneous","tt1973692,tt1804508,tt3273932,tt10289998"
tt5579684,"Zenin, Kataomoi","Zenin, Kataomoi",2016,123,"Drama,Romance",7.5,23,actress,Nozomi (segment \Somthing Blue\),Alice Hirose,\N,\N,actress,"tt10579380,tt12735178,tt1556175,tt2727308"
tt5579684,"Zenin, Kataomoi","Zenin, Kataomoi",2016,123,"Drama,Romance",7.5,23,actress,(segment \Ibu no Okurimono\),Manami Hashimoto,1984,\N,actress,"tt1526067,tt3681526,tt13017204,tt5341136"
tt5579684,"Zenin, Kataomoi","Zenin, Kataomoi",2016,123,"Drama,Romance",7.5,23,actress,(segment \Radio Personality\),Yuria Haga,1987,\N,actress,"tt2139913,tt2028507,tt1526067,tt0401021"
tt5579684,"Zenin, Kataomoi","Zenin, Kataomoi",2016,123,"Drama,Romance",7.5,23,actor,Kaname (segment \Asahan no Yuge\),Yûdai Chiba,1989,\N,actor,"tt1869453,tt1764632,tt2399525,tt2210717"
tt5584426,Ishtakamya,Ishtakamya,2016,134,"Drama,Romance",6.0,58,actress,Adithi,Kavya Shetty,1988,\N,actress,"tt6834466,tt16148654,tt15309578,tt9320226"
tt5584426,Ishtakamya,Ishtakamya,2016,134,"Drama,Romance",6.0,58,actress,Achchari,Mayuri Kyatari,1995,\N,actress,"tt5584426,tt7485482,tt3813880,tt8459320"
tt5584426,Ishtakamya,Ishtakamya,2016,134,"Drama,Romance",6.0,58,actor,Aakarsh,Vijay Suriya,\N,\N,actor,"tt13979374,tt15528142,tt11753318,tt5584426"
tt5584426,Ishtakamya,Ishtakamya,2016,134,"Drama,Romance",6.0,58,actor,\N,Rangayana Raghu,\N,\N,"actor,soundtrack","tt2075277,tt5612402,tt11306926,tt3107840"
tt5592228,Northern Lights,Northern Lights,2016,54,"Drama,Romance",7.5,53,actor,Rob,Rhys Cadman,1998,\N,actor,"tt1831575,tt5592228,tt0377260,tt0053494"
tt5592228,Northern Lights,Northern Lights,2016,54,"Drama,Romance",7.5,53,actress,Pauline,Carole Griffiths,\N,\N,actress,"tt5592228,tt0334220"
tt5592228,Northern Lights,Northern Lights,2016,54,"Drama,Romance",7.5,53,actress,Emma,Katherine Quinn,1998,\N,actress,"tt5592228,tt6073996,tt5591774,tt3663848"
tt5592228,Northern Lights,Northern Lights,2016,54,"Drama,Romance",7.5,53,actress,Joan,Gemma Paige North,\N,\N,"actress,director","tt2913500,tt5592228,tt6073996,tt5951250"
tt5597452,Idavappathi,Idavappathi,2016,115,"Drama,Romance",4.1,14,actress,\N,Manisha Koirala,1970,\N,"actress,producer","tt0112553,tt0296574,tt0164538,tt0116763"
tt5597452,Idavappathi,Idavappathi,2016,115,"Drama,Romance",4.1,14,actor,\N,Siddharth Lama,\N,\N,actor,"tt5597452,tt0242314,tt0292606,tt0290937"
tt5597452,Idavappathi,Idavappathi,2016,115,"Drama,Romance",4.1,14,actress,\N,Utthara Unni,\N,\N,actress,"tt5597452,tt4643304"
tt5599016,Who Sleeps My Bro,Shui zhai wo shang pu de xiong di,2016,96,"Drama,Romance",5.2,71,actress,\N,Wei Gan,1984,\N,"actress,producer","tt7326858,tt2115388,tt8137380,tt1494775"
tt5599016,Who Sleeps My Bro,Shui zhai wo shang pu de xiong di,2016,96,"Drama,Romance",5.2,71,actor,\N,Chao Liang,\N,\N,actor,"tt6814080,tt6043332,tt21430514,tt9585724"
tt5599016,Who Sleeps My Bro,Shui zhai wo shang pu de xiong di,2016,96,"Drama,Romance",5.2,71,actress,\N,Lyric Lan,1990,\N,"actress,soundtrack","tt6810962,tt11172914,tt2557478,tt10703660"
tt5599016,Who Sleeps My Bro,Shui zhai wo shang pu de xiong di,2016,96,"Drama,Romance",5.2,71,actor,\N,Xian Li,1991,\N,actor,"tt10369876,tt11482948,tt11372998,tt7431768"
tt5599016,Who Sleeps My Bro,Shui zhai wo shang pu de xiong di,2016,96,"Drama,Romance",5.2,71,actor,\N,Xiao Chen,1987,\N,actor,"tt6659882,tt1123373,tt10126628,tt3950078"
tt5599016,Who Sleeps My Bro,Shui zhai wo shang pu de xiong di,2016,96,"Drama,Romance",5.2,71,actor,\N,Tianhao Du,\N,\N,actor,"tt12373412,tt5599016,tt10368960,tt4819470"
tt5599016,Who Sleeps My Bro,Shui zhai wo shang pu de xiong di,2016,96,"Drama,Romance",5.2,71,actor,Yellow Hair,Xueming Jiang,1992,\N,actor,"tt11428176,tt3285802,tt5599016,tt10732794"
tt5599016,Who Sleeps My Bro,Shui zhai wo shang pu de xiong di,2016,96,"Drama,Romance",5.2,71,actor,\N,Xiaosong Gao,1969,\N,"soundtrack,writer,director","tt1025100,tt0385893,tt3956312,tt1790669"
tt5599016,Who Sleeps My Bro,Shui zhai wo shang pu de xiong di,2016,96,"Drama,Romance",5.2,71,actress,\N,Lin Kong,1969,\N,actress,"tt0348233,tt0105863,tt1096982,tt0101640"
tt5604446,Mazurkas,Mazurkas,2016,60,"Drama,Romance",7.0,28,actor,Bernie,Val Uff III,\N,\N,actor,"tt3382858,tt5604446,tt10052680"
tt5604446,Mazurkas,Mazurkas,2016,60,"Drama,Romance",7.0,28,actor,Sidney Flanders,Marty Krzywonos,\N,\N,"actor,composer,producer","tt0477302,tt7183074,tt6343314,tt0947798"
tt5604446,Mazurkas,Mazurkas,2016,60,"Drama,Romance",7.0,28,actor,Sidney Flanders younger,John Murdolo,\N,\N,"actor,director,writer","tt4581548,tt4991248,tt0445816,tt5604446"
tt5604446,Mazurkas,Mazurkas,2016,60,"Drama,Romance",7.0,28,actress,Paulette Flanders,Audrey Saint-Gil,\N,\N,actress,tt5604446
tt5615904,Unforgettable,Soonjung,2016,113,"Drama,Romance",7.2,1474,actor,Gae-Duk,Lee Da-wit,1994,\N,actor,"tt12560244,tt2025526,tt10220588,tt2990738"
tt5615904,Unforgettable,Soonjung,2016,113,"Drama,Romance",7.2,1474,actress,Soo-Ok,Kim So-hyun,1999,\N,"actress,soundtrack","tt3362414,tt3143378,tt5087824,tt6201920"
tt5615904,Unforgettable,Soonjung,2016,113,"Drama,Romance",7.2,1474,actor,Bum-Sil,Kyung-soo Do,\N,\N,"actor,soundtrack","tt6388082,tt5615904,tt8116428,tt7160070"
